"y","title","director","dist","date","country","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","first_count","actor","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor2","dist_factor1","dir_to_m","dir_to_s"
2818993,"호빗: 뜻밖의 여정","피터 잭슨","워너브러더스 코리아(주)",2012-12-13,"미국","어드벤처","12세이상관람가","상업영화","일반영화","169분 0초","마틴 프리먼","이안 맥켈런","리차드 아미티지",2,4,1060,12,158070,"마틴 프리먼,이안 맥켈런,리차드 아미티지",2646170.33333333,1.78024071664082,2827883.5,1.94636357297547,2578086.33333333,1.7179980692963,1,0,2646170.33333333,1.54049600564479
2812427,"메이즈 러너","웨스 볼","이십세기폭스코리아(주)",2014-09-18,"미국","액션","12세이상관람가","상업영화","일반영화","113분 18초","딜런 오브라이언","카야 스코델라리오","윌 폴터",7,24,5216,9,83355,"딜런 오브라이언,카야 스코델라리오,윌 폴터",1631966.6,0.853051871840904,2726621.25,1.85378924543799,2812427,1.93223318288851,1,0,2618863.66666667,1.51898656404515
2801949,"빅 히어로","돈 홀,크리스 윌리암스","월트디즈니컴퍼니코리아(주)",2015-01-21,"미국","애니메이션","전체관람가","상업영화","일반영화","107분 54초","라이언 포터","스콧 애짓","다니엘 헤니",25,191,9606,1,72487,"라이언 포터,스콧 애짓,다니엘 헤니",2801949,1.92265415611459,2801949,1.92265415611459,2801949,1.92265415611459,1,0,2801949,1.66320274880162
2792705,"덩케르크","크리스토퍼 놀란","워너브러더스 코리아(주)",2017-07-20,"미국","액션","12세이상관람가","상업영화","일반영화","106분 27초","톰 하디","마크 라이런스","케네스 브래너",20,39,6021,7,224242,"톰 하디,마크 라이런스,케네스 브래너",1374448,0.617627404940409,1358238.75,0.602808847989156,1828731,1.03293462196068,1,0,6487678.66666667,4.56644934367041
2773794,"혹성탈출: 진화의 시작","루퍼트 와이어트","이십세기폭스코리아(주)",2011-08-17,"미국","액션","12세이상관람가","상업영화","일반영화","106분 0초","브라이언 콕스","제임스 프랭코","프리다 핀토",251,1073,120984,8,116253,"브라이언 콕스,제임스 프랭코,프리다 핀토",2773794,1.89691474985196,926369.6,0.207992456437169,2056102.5,1.24079849733072,1,0,2773794,1.64102507564839
2744413,"메이즈 러너: 스코치 트라이얼","웨스 볼","이십세기폭스코리아(주)",2015-09-16,"미국","액션","12세이상관람가","상업영화","일반영화","131분 35초","딜런 오브라이언","토마스 생스터","카야 스코델라리오",17,44,8833,9,111026,"딜런 오브라이언,토마스 생스터,카야 스코델라리오",1631966.6,0.853051871840904,2522082,1.6667986983805,2726621.25,1.85378924543799,1,0,2618863.66666667,1.51898656404515
2735719,"가디언즈 오브 갤럭시 VOL. 2","제임스 건","월트디즈니컴퍼니코리아 유한책임회사",2017-05-03,"미국","액션","12세이상관람가","상업영화","일반영화","135분 34초","크리스 프랫","조 샐다나","데이브 바티스타",1033,2568,148489,5,422412,"크리스 프랫,조 샐다나,데이브 바티스타",2401428,1.55649636049341,1240682.16666667,0.495338179998986,1354983.66666667,0.599833038636097,1,0,2023454.5,1.04998319374588
2718227,"나우 유 씨 미 : 마술사기단","루이스 리테리어","롯데쇼핑㈜롯데엔터테인먼트",2013-08-22,"미국","범죄","12세이상관람가","상업영화","일반영화","115분 12초","제시 아이젠버그","마크 러팔로","우디 해럴슨",7,22,4736,8,146606,"제시 아이젠버그,마크 러팔로,우디 해럴슨",1174675.16666667,0.434994333819716,4466438.14285714,3.44433635351238,1613260.4,0.835950593864346,0,1,2718227,1.59725498990496
2718158,"미스 페레그린과 이상한 아이들의 집","팀 버튼","이십세기폭스코리아(주)",2016-09-28,"미국","미스터리","12세이상관람가","상업영화","일반영화","126분 43초","에바 그린","사무엘 L. 잭슨","아사 버터필드",5,17,3209,9,80715,"에바 그린,사무엘 L. 잭슨,아사 버터필드",1243992.75,0.498364727659542,1666319.71428571,0.884457617356319,865184.25,0.152056580714521,1,0,857365.5,0.13145573114288
2654817,"브레이킹 던 part2","빌 콘돈","(주)넥스트엔터테인먼트월드(NEW)",2012-11-15,"미국","드라마","15세이상관람가","상업영화","일반영화","115분 0초","크리스틴 스튜어트","로버트 패틴슨","테일러 로트너",4,7,1751,11,198302,"크리스틴 스튜어트,로버트 패틴슨,테일러 로트너",745922,0.0430265858807365,849275,0.137512284884874,945941,0.225884703488436,0,1,3085030,1.88618544792761
2625572,"미니언즈","피에르 꼬팽,카일 발다","유니버설픽쳐스인터내셔널 코리아(유)",2015-07-29,"미국","애니메이션","전체관람가","상업영화","일반영화","90분 55초","산드라 블록","존 햄","마이클 키튼",6,13,2053,7,193689,"산드라 블록,존 햄,마이클 키튼",2368253.66666667,1.52616826093175,2625572,1.76140964329684,1770661.5,0.979847267957213,0,0,2975216.5,1.79968543333648
2614601,"트랜스포머: 최후의 기사","마이클 베이","롯데쇼핑㈜롯데엔터테인먼트",2017-06-21,"미국","액션","12세이상관람가","상업영화","일반영화","150분 33초","마크 월버그","안소니 홉킨스","로라 하드독",4,5,1839,6,285979,"마크 월버그,안소니 홉킨스,로라 하드독",890450.1,0.175154715245533,929230.666666667,0.210608054280458,2614601,1.75137991407975,0,1,3960009,2.57540577390694
2611966,"제이슨 본","폴 그린그래스","유니버설픽쳐스인터내셔널 코리아(유)",2016-07-27,"미국","액션","15세이상관람가","상업영화","일반영화","123분 10초","맷 데이먼","줄리아 스타일즈","토미 리 존스",1,2,555,7,308768,"맷 데이먼,줄리아 스타일즈,토미 리 존스",863874.166666667,0.150858897633201,2611966,1.74897098722831,1124915,0.389503403415544,0,0,1426740,0.579951613323275
2601734,"도리를 찾아서","앤드류 스탠튼","월트디즈니컴퍼니코리아(주)",2016-07-06,"미국","애니메이션","전체관람가","상업영화","일반영화","102분 57초","엘렌 드제너스","알버트 브룩스","다이안 키튼",7,8,2654,7,76938,"엘렌 드제너스,알버트 브룩스,다이안 키튼",2601734,1.73961685457411,2601734,1.73961685457411,946400,0.226304323004491,1,0,1719580,0.810621469696728
2539114,"퍼시픽 림","길예르모 델 토로","워너브러더스 코리아(주)",2013-07-11,"미국","액션","12세이상관람가","상업영화","일반영화","131분 17초","찰리 허냄","론 펄먼","이드리스 엘바",4,7,2085,7,209975,"찰리 허냄,론 펄먼,이드리스 엘바",866982,0.153700090485739,1487157.5,0.720666851225537,712424.75,0.0124032746951267,1,0,1292924.5,0.47454524067766
2532306,"엑스맨: 퍼스트 클래스","매튜 본","이십세기폭스코리아(주)",2011-06-02,"미국","액션","12세이상관람가","상업영화","일반영화","132분 0초","로즈 번","재뉴어리 존스","마이클 패스벤더",347,801,27764,6,98052,"로즈 번,재뉴어리 존스,마이클 패스벤더",614470.6,-0.0771467754544201,1288426,0.538985770931393,1205017.09090909,0.462733034400986,1,0,3738895,2.40123443589929
2532051,"정글북","존 파브로","월트디즈니컴퍼니코리아(주)",2016-06-09,"미국","어드벤처","12세이상관람가","상업영화","일반영화","105분 40초","닐 세티","빌 머레이","스칼렛 요한슨",5,24,6872,6,73355,"닐 세티,빌 머레이,스칼렛 요한슨",2532051,1.67591239545144,667246,-0.0288993074639124,2284123.75,1.44925637657996,1,0,980076.666666667,0.228115228446592
2517805,"마이펫의 이중생활","크리스 리노드","유니버설픽쳐스인터내셔널 코리아(유)",2016-08-03,"미국","애니메이션","전체관람가","상업영화","일반영화","90분 44초","스티브 쿠건","엘리 켐퍼","레이크 벨",11,16,3370,8,182044,"스티브 쿠건,엘리 켐퍼,레이크 벨",2517805,1.66288864899015,2517805,1.66288864899015,1282293,0.533378959402048,0,0,2517805,1.43938272534384
2450023,"보스 베이비","톰 맥그라스","씨제이이앤엠(주)",2017-05-03,"미국","애니메이션","전체관람가","상업영화","일반영화","97분 28초","알렉 볼드윈","리사 쿠드로","스티브 부세미",4,9,2222,5,237463,"알렉 볼드윈,리사 쿠드로,스티브 부세미",594907.285714286,-0.0950316305154569,2450023,1.60092209117472,1061334.75,0.331378101159124,0,1,1662752,0.765858095164592
2376145,"007 스카이폴","샘 멘데스","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",2012-10-26,"미국","액션","15세이상관람가","상업영화","일반영화","143분 0초","다니엘 크레이그","하비에르 바르뎀","주디 덴치",2,4,987,10,201303,"다니엘 크레이그,하비에르 바르뎀,주디 덴치",774860.25,0.0694820422216891,1211307,0.468483292807874,1193255.5,0.451980544019032,1,0,2376145,1.3277972457172
2315882,"스파이","폴 페이그","이십세기폭스코리아(주)",2015-05-21,"미국","액션","15세이상관람가","상업영화","일반영화","121분 36초","주드 로","제이슨 스타뎀","멜리사 맥카시",69,136,13198,5,75330,"주드 로,제이슨 스타뎀,멜리사 맥카시",1101953.6,0.368512005690141,568855.666666667,-0.118848118047544,969913.333333333,0.247800300246732,1,0,964064,0.215502062485125
2310054,"모아나","론 클레멘츠,존 머스커","월트디즈니컴퍼니코리아 유한책임회사",2017-01-12,"미국","애니메이션","전체관람가","상업영화","일반영화","113분 29초","드웨인 존슨","아우이 크라발호","알란 터딕",16,23,5083,1,84797,"드웨인 존슨,아우이 크라발호,알란 터딕",1722081.81818182,0.935435541214985,2310054,1.47296190807496,2310054,1.47296190807496,1,0,2310054,1.27573741277916
2299751,"메이즈 러너: 데스 큐어","웨스 볼","이십세기폭스코리아(주)",2018-01-17,"미국","액션","12세이상관람가","상업영화","일반영화","142분 41초","딜런 오브라이언","토마스 생스터","카야 스코델라리오",21,26,4961,1,225512,"딜런 오브라이언,토마스 생스터,카야 스코델라리오",1631966.6,0.853051871840904,2522082,1.6667986983805,2726621.25,1.85378924543799,1,0,2618863.66666667,1.51898656404515
2282744,"호빗: 스마우그의 폐허","피터 잭슨","워너브러더스 코리아(주)",2013-12-12,"미국","어드벤처","12세이상관람가","상업영화","일반영화","161분 4초","마틴 프리먼","베네딕트 컴버배치","케이트 블란쳇",3,3,798,12,139601,"마틴 프리먼,베네딕트 컴버배치,케이트 블란쳇",2646170.33333333,1.78024071664082,1676607.83333333,0.893863054253671,1286345.6,0.537083861473436,1,0,2646170.33333333,1.54049600564479
2262758,"컨저링","제임스 완","워너브러더스 코리아(주)",2013-09-17,"미국","공포(호러)","15세이상관람가","상업영화","일반영화","111분 46초","베라 파미가","패트릭 윌슨","릴리 테일러",22,49,5783,9,81130,"베라 파미가,패트릭 윌슨,릴리 테일러",1822086.66666667,1.02686034758629,1413040.66666667,0.652908965092835,2262758,1.42972372805019,1,0,1871670,0.930422652785918
2256913,"배트맨 대 슈퍼맨: 저스티스의 시작","잭 스나이더","워너브러더스 코리아(주)",2016-03-24,"미국","액션","12세이상관람가","상업영화","일반영화","151분 27초","헨리 카빌","벤 애플렉","에이미 아담스",392,408,18850,3,219794,"헨리 카빌,벤 애플렉,에이미 아담스",1194924.8,0.453506624320016,895417.857142857,0.179696257398404,639766.222222222,-0.0540214230465436,1,0,1595533,0.712909737441716
2253729,"레디 플레이어 원","스티븐 스필버그","워너브러더스 코리아(주)",2018-03-28,"미국","액션","12세이상관람가","상업영화","일반영화","139분 49초","마크 라이런스","사이먼 페그","올리비아 쿡",4,9,3547,3,149784,"마크 라이런스,사이먼 페그,올리비아 쿡",1358238.75,0.602808847989156,1940232.4,1.13486961870911,1163639,0.424905028992317,1,0,575669,-0.0904363983336409
2241687,"배틀쉽","피터 버그","유니버설픽쳐스인터내셔널 코리아(유)",2012-04-11,"미국","SF","12세이상관람가","상업영화","일반영화","131분 0초","리암 니슨","테일러 키치","알렉산더 스카르가드",329,755,43322,4,387879,"리암 니슨,테일러 키치,알렉산더 스카르가드",641645,-0.0523038373779441,1539556.5,0.768570212928804,2241687,1.41046054107239,0,0,645365,-0.0355369095008168
2239156,"셜록홈즈 : 그림자 게임","가이 리치","워너브러더스 코리아(주)",2011-12-21,"미국","액션","15세이상관람가","상업영화","일반영화","128분 0초","로버트 다우니 주니어","주드 로","미셸멀로니",9,12,2607,12,71772,"로버트 다우니 주니어,주드 로,미셸멀로니",7992541.42857143,6.66791316029592,1101953.6,0.368512005690141,2239156,1.40814669140979,1,0,1173853.5,0.380753100026644
2182227,"맨 오브 스틸","잭 스나이더","워너브러더스 코리아(주)",2013-06-13,"미국","SF","12세이상관람가","상업영화","일반영화","142분 50초","헨리 카빌","에이미 아담스","러셀 크로우",2,3,932,6,178949,"헨리 카빌,에이미 아담스,러셀 크로우",1194924.8,0.453506624320016,639766.222222222,-0.0540214230465436,1478907.71428571,0.713124866282201,1,0,1595533,0.712909737441716
2165401,"원더 우먼","팻티 젠킨스","워너브러더스 코리아(주)",2017-05-31,"미국","액션","12세이상관람가","상업영화","일반영화","140분 55초","갤 가돗","로빈 라이트","크리스 파인",7,9,3316,5,206944,"갤 가돗,로빈 라이트,크리스 파인",1975893.5,1.16747112965467,1100013,0.366737901914852,1040646.71428571,0.31246502156311,1,0,2165401,1.16179434921547
2138146,"겟 아웃","조던 필레","유니버설픽쳐스인터내셔널 코리아(유)",2017-05-17,"미국","공포(호러)","15세이상관람가","상업영화","일반영화","103분 55초","다니엘 칼루야","앨리슨 윌리암스","브래들리 휘트포드",1,1,274,5,92124,"다니엘 칼루야,앨리슨 윌리암스,브래들리 휘트포드",2138146,1.31580297176538,2138146,1.31580297176538,2138146,1.31580297176538,0,0,2138146,1.14032560541183
2084457,"논스톱","자움 콜렛 세라","(주)넥스트엔터테인먼트월드(NEW)",2014-02-27,"미국","액션","15세이상관람가","상업영화","일반영화","106분 2초","리암 니슨","줄리안 무어","미쉘 독커리",24,36,3266,2,115832,"리암 니슨,줄리안 무어,미쉘 독커리",641645,-0.0523038373779441,1045573.71428571,0.316969303383603,2084457,1.26672028723921,0,1,919593.333333333,0.180472550489387
2080154,"장화신은 고양이","크리스 밀러","씨제이이앤엠(주)",2012-01-12,"미국","애니메이션","전체관람가","상업영화","일반영화","90분 0초","안토니오 반데라스","셀마 헤이엑","자크 갈리피아나키스",432,2211,36284,1,79382,"안토니오 반데라스,셀마 헤이엑,자크 갈리피아나키스",522300.4,-0.161409116889609,1900955.5,1.09896252988522,2080154,1.26278646855166,0,1,2080154,1.09464534892088
2078492,"인투 더 스톰","스티븐 쿼일","워너브러더스 코리아(주)",2014-08-28,"미국","액션","12세이상관람가","상업영화","일반영화","89분 8초","리차드 아미티지","사라 웨인 콜리스","제레미 섬터",7,20,2839,8,97234,"리차드 아미티지,사라 웨인 콜리스,제레미 섬터",2578086.33333333,1.7179980692963,1083734.5,0.351856036354696,2078492,1.26126706193797,1,0,1167842.5,0.376018239670611
2070084,"로건","제임스 맨골드","이십세기폭스코리아(주)",2017-03-01,"미국","액션","청소년관람불가","상업영화","일반영화","137분 37초","휴 잭맨","패트릭 스튜어트","보이드 홀브룩",831,2240,99025,3,256255,"휴 잭맨,패트릭 스튜어트,보이드 홀브룩",1871756.72727273,1.07226890269298,1184191,0.443693744229737,805472,0.0974674185193282,1,0,1572708.5,0.694930895286286
2050909,"혹성탈출: 종의 전쟁","맷 리브스","이십세기폭스코리아(주)",2017-08-15,"미국","액션","12세이상관람가","상업영화","일반영화","139분 58초","앤디 서키스","우디 해럴슨","스티브 잔",17,33,6423,8,568300,"앤디 서키스,우디 해럴슨,스티브 잔",3026521.5,2.12795917522005,1613260.4,0.835950593864346,2050909,1.23605058021387,1,0,3026521.5,1.84009834475992
2026574,"노아","대런 아로노프스키","씨제이이앤엠(주)",2014-03-20,"미국","어드벤처","15세이상관람가","상업영화","일반영화","139분 35초","러셀 크로우","엠마 왓슨","로건 레먼",9,24,4945,3,177380,"러셀 크로우,엠마 왓슨,로건 레먼",1478907.71428571,0.713124866282201,2330627.8,1.49177055295388,788066.2,0.0815549710845541,0,1,1036521.5,0.272576782872297
2007180,"레버넌트: 죽음에서 돌아온 자","알레한드로 곤잘레스 이냐리투","이십세기폭스코리아(주)",2016-01-14,"미국","어드벤처","15세이상관람가","상업영화","일반영화","156분 10초","레오나르도 디카프리오","톰 하디",NA,4,9,2566,1,124146,"레오나르도 디카프리오,톰 하디,NA",1074382.5,0.343306402990529,1374448,0.617627404940409,917873.246814729,0.20022505859002,1,0,1105961,0.327274226840486
1971837,"루시","뤽 베송","유니버설픽쳐스인터내셔널 코리아(유)",2014-09-03,"미국","액션","청소년관람불가","상업영화","일반영화","89분 22초","스칼렛 요한슨","모건 프리먼","최민식",5,10,3056,9,143617,"스칼렛 요한슨,모건 프리먼,최민식",2284123.75,1.44925637657996,837505.5,0.12675256398244,1971837,1.1637626621887,0,0,994688,0.239624565154093
1934192,"애나벨 : 인형의 주인","데이비드 F. 샌드버그","워너브러더스 코리아(주)",2017-08-10,"미국","공포(호러)","15세이상관람가","상업영화","일반영화","108분 58초","스테파니 시그만","알리시아 벨라 베일리","미란다 오토",492,793,29018,8,154719,"스테파니 시그만,알리시아 벨라 베일리,미란다 오토",1934192,1.12934746244597,1522675,0.753137082514222,1116587.5,0.381890371781659,1,0,1522675,0.655519543493973
