"y","title","director","dist","date","country","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","actor","first_count","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor1","dir_to_m","dir_to_s"
86843,"여중생A","이경섭","롯데컬처웍스(주)롯데엔터테인먼트",2018-06-20,"한국","드라마","12세이상관람가","상업영화","일반영화","114분 9초","김환희","김준면","이종혁",18,34,5877,6,"김환희,김준면,이종혁",11085,86843,-0.500161096784147,137945,-0.466226496280484,86843,-0.500161096784147,1,86843,-0.525879297185712
86293,"슈퍼 프렌즈","이경호,이원재","씨네그루(주)키다리이엔티",2016-08-10,"한국","애니메이션","전체관람가","다양성영화","예술영화","82분 0초","변현우","김지혜","박조호",23,63,8748,8,"변현우,김지혜,박조호",7403,86293,-0.500526327700295,86293,-0.500526327700295,86293,-0.500526327700295,0,86293,-0.526156482337422
82148,"다이노X 탐험대","이동희","(주)이수C&E",2016-05-04,"한국","애니메이션","전체관람가","다양성영화","예술영화","71분 10초","정준하","하동훈","다이노X 탐험대",2,4,938,5,"정준하,하동훈,다이노X 탐험대",3940,82148,-0.503278840695631,82148,-0.503278840695631,82148,-0.503278840695631,0,82148,-0.528245450435313
80989,"터널 3D","박규택","(주)박수엔터테인먼트",2014-08-20,"한국","공포(호러)","15세이상관람가","상업영화","일반영화","86분 15초","정유미","연우진","송재림",6,17,3571,8,"정유미,연우진,송재림",19255,1987708.33333333,0.762120334430442,80989,-0.504048481844388,80989,-0.504048481844388,0,80989,-0.528829555145918
80754,"최악의 하루","김종관","CGV아트하우스",2016-08-25,"한국","멜로/로맨스","15세이상관람가","다양성영화","예술,독립 영화","93분 15초","한예리","이와세 료","권율",7,23,2649,8,"한예리,이와세 료,권율",6309,748098.6,-0.0610502084273377,58330.5,-0.519094999505384,343555.25,-0.329689732685944,0,91904,-0.523328689816972
80614,"지금은맞고그때는틀리다","홍상수","(주)영화제작전원사 ,(주)넥스트엔터테인먼트월드(NEW)",2015-09-24,"한국","드라마","청소년관람불가","다양성영화","예술,독립 영화","120분 52초","정재영","김민희","윤여정",17,19,2458,9,"정재영,김민희,윤여정",3525,1147267,0.204020046898993,1220089.375,0.25237819733054,1070944.16666667,0.153337395369224,1,43482.8888888889,-0.547731622597562
77621,"쓰리 썸머 나잇","김상진","(주)리틀빅픽쳐스,(주)인벤트스톤",2015-07-15,"한국","코미디","청소년관람불가","상업영화","일반영화","106분 29초","김동욱","임원희","손호준",8,16,3243,7,"김동욱,임원희,손호준",12378,860770.25,0.0137701005789338,416548,-0.281218443677418,63908.5,-0.515390893959428,0,135672.5,-0.501270547430351
76321,"엽기적인 그녀 2","조근식","(주)리틀빅픽쳐스",2016-05-12,"한국","멜로/로맨스","15세이상관람가","상업영화","일반영화","99분 24초","차태현","빅토리아","배성우",4,17,2408,5,"차태현,빅토리아,배성우",15373,3566193.16666667,1.81032299225708,76321,-0.507148296238171,1908599.16666667,0.709587400944258,0,76321,-0.531182101124435
74765,"회초리","박광우","롯데쇼핑㈜롯데엔터테인먼트",2011-05-19,"한국","드라마","12세이상관람가","상업영화","일반영화","104분 0초","안내상","진지희","윤주상",33,85,16091,5,"안내상,진지희,윤주상",3834,251953,-0.390518775756404,42809.5,-0.529401815959091,74765,-0.508181567702765,1,74765,-0.531966283117274
73729,"로맨틱 헤븐","장진","(주)시네마서비스",2011-03-24,"한국","드라마","12세이상관람가","상업영화","일반영화","117분 0초","김수로","김동욱","김지원",4,7,1618,3,"김수로,김동욱,김지원",8036,346928,-0.327450037099691,860770.25,0.0137701005789338,1249058,0.271614992691101,0,461315.333333333,-0.3371553507741
73298,"두 개의 문","김일란,홍지유","(주)시네마달",2012-06-21,"한국","다큐멘터리","15세이상관람가","다양성영화","예술,독립 영화","101분 0초","정태현","이종걸","김일란",2,13,1020,6,"정태현,이종걸,김일란",1079,73298,-0.509155738164564,73298,-0.509155738164564,73298,-0.509155738164564,0,73298,-0.532705611512837
71330,"정글히어로","박태동,마우리시오 드 라 오르타","씨제이이앤엠(주)",2014-10-02,"한국","애니메이션","전체관람가","상업영화","일반영화","81분 33초","심규혁","조성목","김현지",2,4,717,10,"심규혁,조성목,김현지",2181,71330,-0.510462600788164,841424.5,0.000923435131520174,42262,-0.529765386734712,1,71330,-0.533697430382957
69303,"번개맨","조근현","씨네그루(주)키다리이엔티",2016-02-11,"한국","판타지","전체관람가","상업영화","일반영화","72분 1초","정현진","루나","이창훈",5,16,3071,2,"정현진,루나,이창훈",5192,69303,-0.511808642728224,69303,-0.511808642728224,69303,-0.511808642728224,0,865583,-0.133415360743824
68770,"우리 선희","홍상수","(주)영화제작전원사 ,(주)영화사 조제",2013-09-12,"한국","드라마","청소년관람불가","다양성영화","예술,독립 영화","88분 14초","정유미","이선균","김상중",2,5,894,9,"정유미,이선균,김상중",2129,1987708.33333333,0.762120334430442,1601921.66666667,0.505936302240451,56797,-0.520113329705227,0,43482.8888888889,-0.547731622597562
68312,"닥터","김성홍,김유정,배현지","(주)마인스 엔터테인먼트",2013-06-20,"한국","스릴러","청소년관람불가","상업영화","일반영화","97분 30초","김창완","배소은","하은설",6,15,3810,6,"김창완,배소은,하은설",8963,68312,-0.512466722433502,68312,-0.512466722433502,68312,-0.512466722433502,0,68312,-0.535218420906343
67001,"Mr.아이돌","라희찬","롯데쇼핑㈜롯데엔터테인먼트,(주)시너지하우스 (시너지)",2011-11-03,"한국","드라마","12세이상관람가","상업영화","일반영화","114분 0초","김수로","박예진","지현우",27,56,10020,11,"김수로,박예진,지현우",5886,346928,-0.327450037099691,64207.5,-0.515192341152286,58343,-0.519086698802744,1,67001,-0.53587912951342
66883,"올레","채두병","(주)대명문화공장,(주)리틀빅픽쳐스",2016-08-25,"한국","드라마","15세이상관람가","상업영화","일반영화","103분 14초","신하균","박희순","오만석",7,19,2822,8,"신하균,박희순,오만석",12249,1101209.875,0.173435526973702,1137761.66666667,0.197707971259668,196038.333333333,-0.4276492574524,0,66883,-0.535938598327787
65282,"사랑한다, 사랑하지 않는다","이윤기","(주)넥스트엔터테인먼트월드(NEW)",2011-03-03,"한국","멜로/로맨스","15세이상관람가","상업영화","일반영화","105분 0초","현빈","임수정","김중기",3,26,983,3,"현빈,임수정,김중기",7864,3318921,1.64612037413043,1206796,0.24355064909426,65282,-0.514478812753374,1,167024.333333333,-0.485470069832347
62754,"경주","장률","(주)인벤트스톤",2014-06-12,"한국","드라마","15세이상관람가","다양성영화","예술,독립 영화","145분 9초","박해일","신민아","김태훈",14,64,4461,6,"박해일,신민아,김태훈",7922,2507468.55555556,1.10727033832082,1099184,0.17209023209688,87138,-0.499965200201849,0,38588.5,-0.550198262464283
61414,"헤드","조운","(주)에스비에스콘텐츠허브",2011-05-26,"한국","액션","청소년관람불가","상업영화","일반영화","100분 0초","류덕환","박예진","백윤식",1,1,203,5,"류덕환,박예진,백윤식",8721,145414.4,-0.461266394816705,64207.5,-0.515192341152286,2916028.125,1.37857685804696,0,61414,-0.538694826681796
60944,"결정적 한방","박중구","(주)화앤담이엔티",2011-12-07,"한국","코미디","15세이상관람가","상업영화","일반영화","100분 0초","유동근","윤진서","김정훈",1,1,324,12,"유동근,윤진서,김정훈",5350,610482.5,-0.15243503439055,31671.3333333333,-0.536798184715237,60944,-0.517359488597468,0,60944,-0.538931693993258
60365,"두 남자","이성태","씨네그루(주)키다리이엔티",2016-11-30,"한국","범죄","청소년관람불가","상업영화","일반영화","91분 23초","마동석","최민호","이유진",11,23,4185,11,"마동석,최민호,이유진",13912,1974657.0625,0.753453556969789,60365,-0.517743977143741,60365,-0.517743977143741,0,60365,-0.539223494362058
59923,"번개맨과 신비의 섬","김지열","힘컨텐츠(주),(주)디스테이션",2018-04-05,"한국","가족","전체관람가","상업영화","일반영화","69분 48초","서홍석","유수호","최오식",3,3,638,4,"서홍석,유수호,최오식",2357,59923,-0.518037489989082,59923,-0.518037489989082,59923,-0.518037489989082,0,59923,-0.539446250429433
58340,"소공녀","전고운","CGV아트하우스",2018-03-22,"한국","멜로/로맨스","15세이상관람가","다양성영화","예술,독립 영화","106분 17초","이솜","안재홍","김순모",5,13,1373,3,"이솜,안재홍,김순모",4421,185436.4,-0.434689537132904,911839.2,0.0476827540248168,58340,-0.519088690971378,0,58340,-0.540244039693356
58027,"순종","김동민,이주훈","(재)CBS,(주)영화사 안다미로",2016-11-17,"한국","다큐멘터리","전체관람가","다양성영화","예술영화","88분 7초","최강희","최수종","김은혜",8,31,4633,11,"최강희,최수종,김은혜",2554,139333,-0.465304786259368,75215.5,-0.507882410379629,58027,-0.519296540565477,0,58027,-0.54040178324333
56995,"밤의 해변에서 혼자","홍상수","(주)영화제작전원사 ,(주)콘텐츠판다",2017-03-23,"한국","드라마","청소년관람불가","다양성영화","예술,독립 영화","100분 44초","김민희","정재영","서영화",1,1,401,3,"김민희,정재영,서영화",5022,1220089.375,0.25237819733054,1147267,0.204020046898993,47654,-0.526184795644035,0,43482.8888888889,-0.547731622597562
56835,"극장판 프랭키와 친구들: 생명의 나무","박정오","예지림엔터테인먼트",2016-04-13,"한국","애니메이션","전체관람가","상업영화","일반영화","71분 51초","이소은","박정오","이종관",13,15,3153,4,"이소은,박정오,이종관",10849,56835,-0.520088095569202,56835,-0.520088095569202,56835,-0.520088095569202,0,56835,-0.541002519063037
55619,"고녀석 맛나겠다2 : 함께라서 행복해","최경석,노나카 카즈미","(주)리틀빅픽쳐스",2015-07-29,"한국","애니메이션","전체관람가","다양성영화","예술영화","82분 32초","엄상현","시영준","안장혁",4,5,1267,7,"엄상현,시영준,안장혁",3712,66366.25,-0.513758809806403,55619,-0.520895587921996,55619,-0.520895587921996,0,55619,-0.541615350234818
55342,"그물","김기덕","(주)넥스트엔터테인먼트월드(NEW)",2016-10-06,"한국","드라마","15세이상관람가","다양성영화","예술영화","113분 42초","류승범","이원근","김영민",4,8,1396,10,"류승범,이원근,김영민",6805,1578657.28571429,0.490487445569791,86096.5,-0.500656814745792,27289.3333333333,-0.539708079032622,1,175797.5,-0.481048630680562
55227,"빅뱅 메이드","변진호","씨제이 씨지브이(CJ CGV)(주)",2016-06-30,"한국","다큐멘터리","12세이상관람가","상업영화","일반영화","114분 33초","G-드래곤","태양","최승현",11,16,3609,6,"G-드래곤,태양,최승현",6459,55227,-0.521155897956778,55227,-0.521155897956778,1700520.66666667,0.571411580606476,1,55227,-0.541812907652038
54450,"잡아야 산다","오인천","오퍼스픽쳐스",2016-01-07,"한국","코미디","15세이상관람가","상업영화","일반영화","96분 22초","김승우","김정태","한상혁",4,6,1957,1,"김승우,김정태,한상혁",8688,111249.5,-0.48395380886601,1155996.2,0.209816726377616,54450,-0.521671869632864,0,267489,-0.434838590065901
53500,"길위에서","이창재","㈜영화사 백두대간",2013-05-23,"한국","다큐멘터리","전체관람가","다양성영화","예술영화","104분 28초","임소연","최병화","윤종호",1,3,242,5,"임소연,최병화,윤종호",558,53500,-0.522302723033484,53500,-0.522302723033484,53500,-0.522302723033484,0,646463,-0.243845925185289
52852,"블랙 가스펠","히즈엠티 선교회","(주)넥스트엔터테인먼트월드(NEW)",2013-11-14,"한국","드라마","전체관람가","다양성영화","예술영화","93분 21초","양동근","정준","김유미",6,14,2984,11,"양동근,정준,김유미",4172,584094.333333333,-0.169958260367173,52852,-0.522733031458328,52852,-0.522733031458328,1,52852,-0.543009843534424
52618,"머니백","허준형","(주)리틀빅픽쳐스",2018-04-12,"한국","액션","15세이상관람가","상업영화","일반영화","100분 31초","김무열","박희순","이경영",14,27,5079,4,"김무열,박희순,이경영",7666,2451116.42857143,1.06984935838387,1137761.66666667,0.197707971259668,1215180.14285714,0.249118191233957,0,52618,-0.543127773217152
52010,"소중한 날의 꿈","안재훈,한혜진","에이원엔터테인먼트",2011-06-23,"한국","애니메이션","전체관람가","다양성영화","예술영화","100분 0초","박신혜","오연서","송창의",3,8,1556,6,"박신혜,오연서,송창의",3251,3424658.6,1.71633608416557,377517,-0.30713722165594,91953,-0.496767769545023,0,42880.5,-0.548035210334935
51207,"미안해 사랑해 고마워","전윤수","(주)쇼박스",2015-10-28,"한국","드라마","15세이상관람가","상업영화","일반영화","114분 45초","지진희","김성균","성유리",9,14,3985,10,"지진희,김성균,성유리",6142,51207,-0.523825403925717,783586.75,-0.0374840819965904,482745,-0.23725991466601,1,51207,-0.54383887912454
50905,"두 번의 결혼식과 한 번의 장례식","김조광수","(주)영화사 진진",2012-06-21,"한국","코미디","15세이상관람가","다양성영화","예술,독립 영화","106분 0초","김동윤","류현경","송용진",6,20,3112,6,"김동윤,류현경,송용진",3372,50905,-0.524025948901493,239675.833333333,-0.398671504537082,50905,-0.524025948901493,0,50905,-0.543991078971479
50514,"더 테너 리리코 스핀토","김상만","(주)박수엔터테인먼트,(주)모인그룹",2014-12-31,"한국","드라마","12세이상관람가","다양성영화","예술영화","114분 22초","유지태","차예련","이세야 유스케",28,66,11245,12,"유지태,차예련,이세야 유스케",6625,1608761.66666667,0.510478446724914,182233.5,-0.436816442771689,50514,-0.524285594880064,0,50514,-0.544188132415695
