"y","title","director","dist","date","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","first_count","actor","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor2","dist_factor1","dir_to_m","dir_to_s"
47226,"머니 몬스터","조디 포스터","유니버설픽쳐스인터내셔널 코리아(유)",2016-08-31,"스릴러","15세이상관람가","상업영화","일반영화","97분 40초","조지 클루니","줄리아 로버츠","잭 오코넬",1,3,506,8,8572,"조지 클루니,줄리아 로버츠,잭 오코넬",531046.571428571,-0.122602443079923,61268.3333333333,-0.564943674340387,47226,-0.578165876887746,0,0,47226,-0.507301603078799
75657,"오두막","스튜어트 하젤딘","판씨네마(주)",2017-04-20,"드라마","12세이상관람가","다양성영화","예술영화","132분 9초","샘 워싱턴","옥타비아 스펜서","라다 미첼",2,4,232,4,6150,"샘 워싱턴,옥타비아 스펜서,라다 미첼",281699.666666667,-0.357386449488083,262290,-0.375662510734556,44755,-0.580492560190226,0,0,75657,-0.483164784116334
1790457,"분노의 질주: 더 맥시멈","저스틴 린","유니버설픽쳐스인터내셔널 코리아(유)",2013-05-22,"액션","15세이상관람가","상업영화","일반영화","130분 14초","빈 디젤","드웨인 존슨","폴 워커",12,48,6249,5,88558,"빈 디젤,드웨인 존슨,폴 워커",1789070.2,1.06194736295904,1917131.125,1.18252899626444,2519007.5,1.74925328273535,0,0,1790457,0.972634067729743
1685933,"콩: 스컬 아일랜드","조던 복트-로버츠","워너브러더스 코리아(주)",2017-03-08,"액션","12세이상관람가","상업영화","일반영화","118분 17초","톰 히들스턴","브리 라슨","사무엘 L. 잭슨",8,16,5018,3,93804,"톰 히들스턴,브리 라슨,사무엘 L. 잭슨",866334,0.193102802403103,1685933,0.964833805247782,1893434.4,1.16021625875697,1,0,1685933,0.883897235918243
35328,"문라이즈 킹덤","웨스 앤더슨","(주)영화사 진진",2013-01-31,"코미디","15세이상관람가","다양성영화","예술영화","94분 0초","브루스 윌리스","에드워드 노튼","빌 머레이",5,18,1335,1,1137,"브루스 윌리스,에드워드 노튼,빌 머레이",930101.333333333,0.253145857729017,317755.5,-0.323436427078669,667246,0.00564237127234028,0,0,277415.333333333,-0.311879765445325
36350,"다크 하우스","대런 린 보우즈만","(주)스톰픽쳐스코리아,(주)디스테이션",2017-06-22,"공포(호러)","청소년관람불가","다양성영화","예술영화","99분 15초","제시카 론디스","조 앤더슨","린 샤예",3,6,549,6,8171,"제시카 론디스,조 앤더슨,린 샤예",36350,-0.588406673163655,36350,-0.588406673163655,295442.5,-0.344446254892604,0,0,36350,-0.516534906270237
554535,"인시디어스4: 라스트 키","애덤 로비텔","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점",2018-01-31,"공포(호러)","15세이상관람가","상업영화","일반영화","103분 2초","스펜서 로크","린 샤예","조시 스튜어트",1,2,378,1,102994,"스펜서 로크,린 샤예,조시 스튜어트",554535,-0.100485836621553,295442.5,-0.344446254892604,554535,-0.100485836621553,1,0,554535,-0.0766158906160155
74044,"피라냐 3DD","존 걸레거","롯데쇼핑㈜롯데엔터테인먼트",2012-08-01,"공포(호러)","청소년관람불가","상업영화","일반영화","83분 0초","다니엘 파나베이커","빙 라메스","데이빗 핫셀호프",1,2,532,8,11698,"다니엘 파나베이커,빙 라메스,데이빗 핫셀호프",74044,-0.552914159847719,74044,-0.552914159847719,74044,-0.552914159847719,0,1,74044,-0.484534158706972
63108,"로우리스: 나쁜 영웅들","존 힐코트","씨너스엔터테인먼트(주)",2012-10-18,"액션","청소년관람불가","상업영화","일반영화","115분 0초","샤이아 라보프","톰 하디","게리 올드만",12,24,5348,10,10562,"샤이아 라보프,톰 하디,게리 올드만",712611,0.0483578662205392,1457956.66666667,0.750172239838129,1497719.2,0.78761247552043,0,0,55152.5,-0.500572311266834
113795,"터키","지미 헤이워드","롯데쇼핑㈜롯데엔터테인먼트",2014-07-31,"애니메이션","전체관람가","상업영화","일반영화","91분 27초","우디 해럴슨","오웬 윌슨",NA,5,9,1616,7,14736,"우디 해럴슨,오웬 윌슨,NA",1613260.4,0.896405587939891,354718.25,-0.288632455715359,452377.582295772,-0.19667683540621,0,1,113795,-0.450787097732087
83334,"와일드","장 마크 발레","이십세기폭스코리아(주)",2015-01-22,"드라마","청소년관람불가","다양성영화","예술영화","115분 28초","리즈 위더스푼","가비 호프만","로라 던",2,5,875,1,2452,"리즈 위더스푼,가비 호프만,로라 던",373589,-0.270863836156366,83334,-0.544166734562394,48787.5,-0.576695574995062,1,0,72424.3333333333,-0.485909193039668
71483,"모뉴먼츠 맨: 세기의 작전","조지 클루니","이십세기폭스코리아(주)",2014-02-27,"액션","12세이상관람가","상업영화","일반영화","118분 13초","맷 데이먼","케이트 블란쳇","조지 클루니",1,1,326,2,11024,"맷 데이먼,케이트 블란쳇,조지 클루니",921599.181818182,0.245140267293786,1069988.5,0.384863030903664,531046.571428571,-0.122602443079923,1,0,71483,-0.486708348618086
2256913,"배트맨 대 슈퍼맨: 저스티스의 시작","잭 스나이더","워너브러더스 코리아(주)",2016-03-24,"액션","12세이상관람가","상업영화","일반영화","151분 27초","헨리 카빌","벤 애플렉","에이미 아담스",392,408,18850,3,219794,"헨리 카빌,벤 애플렉,에이미 아담스",1466518.25,0.758233791025688,644196,-0.0160614126702583,700315.25,0.0367802392612244,1,0,1531915.33333333,0.753142196090074
443889,"밀레니엄 : 여자를 증오한 남자들","데이빗 핀처","한국소니픽쳐스릴리징브에나비스타영화㈜",2012-01-11,"스릴러","청소년관람불가","상업영화","일반영화","157분 0초","다니엘 크레이그","루니 마라",NA,12,15,546,1,11033,"다니엘 크레이그,루니 마라,NA",947698.333333333,0.269715119596172,124203.5,-0.505684183679877,426320.75511368,-0.221211835292966,1,0,443889,-0.17055006355826
19952,"빌리 진 킹: 세기의 대결","발레리 페리스,조나단 데이턴","이십세기폭스코리아(주)",2017-11-16,"코미디","15세이상관람가","상업영화","일반영화","121분 28초","엠마 스톤","스티브 카렐",NA,2,5,1117,11,1516,"엠마 스톤,스티브 카렐,NA",1731805.75,1.00802739548001,815908.333333333,0.145622204811136,359352.668618416,-0.284268706457499,1,0,19952,-0.53045617380731
10842,"아이스맨","아리엘 브로멘","스크린조이",2014-03-27,"범죄","청소년관람불가","상업영화","일반영화","105분 25초","크리스 에반스","마이클 섀넌","위노나 라이더",2,14,2058,3,1379,"크리스 에반스,마이클 섀넌,위노나 라이더",2639925.8,1.86310945010655,22051.5,-0.601870081176811,27410,-0.596824539907552,0,0,10842,-0.538190211327905
88953,"더 콜","브래드 앤더슨","(주)넥스트엔터테인먼트월드(NEW)",2013-06-20,"스릴러","청소년관람불가","상업영화","일반영화","93분 51초","할리 베리","아비게일 브레스린",NA,10,28,5502,6,7969,"할리 베리,아비게일 브레스린,NA",188626,-0.445024226150937,88953,-0.53887590757873,404760.366648671,-0.241513007221949,0,1,81267.5,-0.478401686694895
10379,"로봇 앤 프랭크","제이크 슈레이어","(주)마인스 엔터테인먼트",2013-01-17,"코미디","12세이상관람가","다양성영화","예술영화","89분 0초","프랭크 란젤라","제임스 마스던","리브 타일러",7,37,6587,1,415,"프랭크 란젤라,제임스 마스던,리브 타일러",10379,-0.612860858533426,10379,-0.612860858533426,10379,-0.612860858533426,0,0,10379,-0.538583280413749
351555,"미드나잇 인 파리","우디 알렌","(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트",2012-07-05,"코미디","15세이상관람가","다양성영화","예술영화","94분 0초","오웬 윌슨","마리온 꼬띨라르","레이첼 맥아담스",6,28,4717,7,13947,"오웬 윌슨,마리온 꼬띨라르,레이첼 맥아담스",354718.25,-0.288632455715359,351555,-0.291610958732991,1961786.66666667,1.22457646820253,0,0,185540,-0.389878368652488
25260,"트래쉬","스티븐 달드리","유니버설픽쳐스인터내셔널 코리아(유)",2015-05-14,"어드벤처","15세이상관람가","다양성영화","예술영화","113분 43초","루니 마라","마틴 쉰","릭슨 테베즈",45,79,1615,5,2087,"루니 마라,마틴 쉰,릭슨 테베즈",124203.5,-0.505684183679877,2439191.5,1.6740988697565,25260,-0.598848970947751,0,0,23415.5,-0.527515796315259
19142,"에코","데이브 그린","(주)박수엔터테인먼트,(주)필름오마쥬",2014-10-08,"SF","전체관람가","다양성영화","예술영화","91분 33초","테오 할름","아스트로","리스 하트위그",5,8,1615,10,649,"테오 할름,아스트로,리스 하트위그",19142,-0.604609654251908,19142,-0.604609654251908,19142,-0.604609654251908,0,0,127174.5,-0.439428419904775
1923748,"터보","데이빗 소렌","씨제이이앤엠(주)",2013-07-25,"애니메이션","전체관람가","상업영화","일반영화","95분 32초","라이언 레놀즈","폴 지아마티","마이클 페나",224,795,73339,7,63108,"라이언 레놀즈,폴 지아마티,마이클 페나",1703252.83333333,0.981142088136654,1923748,1.18875941818961,967366.5,0.288234583365384,0,1,1923748,1.08579296950337
518886,"얼라이드","로버트 저메키스","롯데쇼핑㈜롯데엔터테인먼트",2017-01-11,"스릴러","15세이상관람가","상업영화","일반영화","123분 23초","브래드 피트","마리옹 꼬띠아르","리지 캐플란",7,17,3948,1,43776,"브래드 피트,마리옹 꼬띠아르,리지 캐플란",1447722.16666667,0.740535477288866,296535.333333333,-0.343417247580155,518886,-0.134052786459717,0,1,259211.333333333,-0.327334257105581
321018,"블레이드 러너 2049","드니 빌뇌브","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점",2017-10-12,"SF","15세이상관람가","상업영화","일반영화","163분 14초","라이언 고슬링","해리슨 포드","아나 디 아르마스",155,464,30516,10,35745,"라이언 고슬링,해리슨 포드,아나 디 아르마스",631177.142857143,-0.0283199143018474,392459.333333333,-0.25309560892897,321018,-0.320364470674646,1,0,322215.25,-0.27384636957051
941672,"월터의 상상은 현실이 된다","벤 스틸러","글뫼 주식회사,이십세기폭스코리아(주)",2013-12-31,"어드벤처","12세이상관람가","상업영화","일반영화","114분 24초","벤 스틸러","크리스틴 위그","숀 펜",32,74,13490,12,93788,"벤 스틸러,크리스틴 위그,숀 펜",530764.25,-0.122868275760534,998612.8,0.317655969231138,496450,-0.155178430561068,1,0,941672,0.252048443479584
92505,"샤크 나이트 3D","데이비드 R. 엘리스","(주)화앤담이엔티",2011-09-15,"스릴러","15세이상관람가","상업영화","일반영화","91분 0초","더스틴 밀리건","캐서린 맥피","사라 팩스톤",4,9,2846,9,9998,"더스틴 밀리건,캐서린 맥피,사라 팩스톤",92505,-0.535531359181155,92505,-0.535531359181155,92505,-0.535531359181155,0,0,92505,-0.468861483990428
487916,"카3: 새로운 도전","브라이언 피","월트디즈니컴퍼니코리아 유한책임회사",2017-07-13,"애니메이션","전체관람가","상업영화","일반영화","108분 58초","아미 해머","나단 필리온","오웬 윌슨",11,15,4764,7,17037,"아미 해머,나단 필리온,오웬 윌슨",437721.5,-0.210476941418895,487916,-0.163214009396909,354718.25,-0.288632455715359,1,0,487916,-0.133172844028153
46589,"엘리노어 릭비: 그 남자 그 여자","네드 벤슨","(주)이수C&E",2015-04-09,"드라마","15세이상관람가","다양성영화","예술영화","122분 39초","제임스 맥어보이","제시카 차스테인","이자벨 위페르",3,17,1545,4,4682,"제임스 맥어보이,제시카 차스테인,이자벨 위페르",1863661.5,1.13218222019104,1024794.6,0.342308643002432,46589,-0.578765673433144,0,0,46589,-0.507842391432325
1328394,"굿 다이노","피터 손","월트디즈니컴퍼니코리아(주)",2016-01-07,"애니메이션","전체관람가","상업영화","일반영화","100분 37초",NA,NA,NA,3,5,1270,1,74492,"NA,NA,NA",1012136.90500109,0.330390210140497,949686.342154286,0.271587020417254,872861.450805912,0.199249022879783,1,0,1328394,0.580360458632149
399667,"판타스틱 4","조쉬 트랭크","이십세기폭스코리아(주)",2015-08-20,"액션","12세이상관람가","상업영화","일반영화","100분 0초","마일즈 텔러","케이트 마라","제이미 벨",5,7,2035,8,63458,"마일즈 텔러,케이트 마라,제이미 벨",669674,0.00792856595401617,399667,-0.246308900032501,399667,-0.246308900032501,1,0,399667,-0.208092830543528
800062,"하늘에서 음식이 내린다면 2","코디 카메론,크리스 피언","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",2013-11-21,"애니메이션","전체관람가","상업영화","일반영화","94분 40초","빌 헤이더","안나 패리스","닐 패트릭 해리스",1,1,58,11,11643,"빌 헤이더,안나 패리스,닐 패트릭 해리스",317906.666666667,-0.3232940891753,420141.5,-0.227030196156894,707832.5,0.0438584505342179,1,0,800062,0.131827032580399
53779,"맨체스터 바이 더 씨","케네스 로너건","THE 픽쳐스",2017-02-15,"드라마","15세이상관람가","다양성영화","예술영화","136분 44초","케이시 애플렉","미쉘 윌리엄스","카일 챈들러",17,39,3618,2,2887,"케이시 애플렉,미쉘 윌리엄스,카일 챈들러",32216.5,-0.592298759537916,346264,-0.296592942283546,53779,-0.571995599396386,0,0,53779,-0.501738359624083
709734,"고질라","가렛 에드워즈","워너브러더스 코리아(주)",2014-05-15,"액션","12세이상관람가","상업영화","일반영화","122분 56초","애런 존슨","브라이언 크랜스톤","엘리자베스 올슨",1,1,303,5,89080,"애런 존슨,브라이언 크랜스톤,엘리자베스 올슨",221556,-0.41401747538175,263929,-0.374119235164842,215022.5,-0.420169391754373,1,0,864521.5,0.186550654046793
276379,"존 윅 - 리로드","채드 스타헬스키","(주)제이앤씨미디어그룹",2017-02-22,"액션","청소년관람불가","상업영화","일반영화","122분 12초","키아누 리브스","이안 맥쉐인","루비 로즈",4,9,1673,2,40988,"키아누 리브스,이안 맥쉐인,루비 로즈",196249,-0.437846441118641,181453.5,-0.451777822260624,276379,-0.36239636704834,0,0,276379,-0.312759572348053
918678,"갓 오브 이집트","알렉스 프로야스","(주)시네마서비스,(주)나이너스엔터테인먼트",2016-03-03,"어드벤처","12세이상관람가","상업영화","일반영화","126분 55초","제라드 버틀러","니콜라이 코스터 왈도","코트니 이튼",7,14,2930,3,56814,"제라드 버틀러,니콜라이 코스터 왈도,코트니 이튼",955631,0.277184485471312,918678,0.242389694667371,918678,0.242389694667371,0,0,918678,0.232527427151529
